date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:40:35	2799/2799	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jan%202020%2007:52:29%20GMT	https://deep-sort.constantcontactsites.com/current-projects.a08183a4.js	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/current-projects.a08183a4.js	(from https://deep-sort.constantcontactsites.com/current-projects)
01:40:35	158948/158948	U--M--	200	updated ('OK')	image/jpeg	date:Tue,%2007%20Jul%202020%2020:10:35%20GMT	https://deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m?url=https%3A%2F%2Fimages.unsplash.com%2Fphoto-1507646227500-4d389b0012be%3Fixlib%3Drb-1.2.1%26q%3D80%26fm%3Djpg%26crop%3Dentropy%26cs%3Dtinysrgb%26w%3D1000%26fit%3Dmax%26ixid%3DeyJhcHBfaWQiOjU1MTN9	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m91b1.jpg	(from https://deep-sort.constantcontactsites.com/location)
01:40:35	554457/554457	U--M--	200	updated ('OK')	image/jpeg	date:Tue,%2007%20Jul%202020%2020:10:35%20GMT	https://deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m?url=https%3A%2F%2Fimages.unsplash.com%2Fphoto-1557672172-298e090bd0f1%3Fixlib%3Drb-1.2.1%26q%3D80%26fm%3Djpg%26crop%3Dentropy%26cs%3Dtinysrgb%26w%3D2000%26fit%3Dmax%26ixid%3DeyJhcHBfaWQiOjU1MTN9	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m576d.jpg	(from https://deep-sort.constantcontactsites.com/current-projects)
01:40:36	12066/12066	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jan%202020%2007:52:29%20GMT	https://deep-sort.constantcontactsites.com/contact-us.b0eb9e6e.js	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/contact-us.b0eb9e6e.js	(from https://deep-sort.constantcontactsites.com/contact-us)
01:40:37	180/180	U-----	200	untouched ('200')	text/plain	etag:W/%22290-1593619540000%22	https://www.constantcontact.com/robots.txt		(from https://deep-sort.constantcontactsites.com/)
01:40:37	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jul%202020%2020:10:37%20GMT	https://www.googletagmanager.com/robots.txt		(from https://deep-sort.constantcontactsites.com/)
01:40:38	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jul%202020%2020:10:37%20GMT	https://fonts.gstatic.com/robots.txt		(from https://fonts.googleapis.com/css?display=swap&family=Nunito:300|PT+Sans:400)
01:40:38	2799/2799	UR-MCZ	200	updated ('OK')	application/javascript	date:Wed,%2022%20Jan%202020%2007:52:29%20GMT	https://deep-sort.constantcontactsites.com/home.57ef9350.js	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/home.57ef9350.js	(from https://deep-sort.constantcontactsites.com/)
01:40:40	195317/195317	U--M--	200	updated ('OK')	image/jpeg	date:Tue,%2007%20Jul%202020%2020:10:38%20GMT	https://deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m?url=https%3A%2F%2Fimages.unsplash.com%2Fphoto-1488590528505-98d2b5aba04b%3Fixlib%3Drb-1.2.1%26q%3D80%26fm%3Djpg%26crop%3Dentropy%26cs%3Dtinysrgb%26w%3D2000%26fit%3Dmax%26ixid%3DeyJhcHBfaWQiOjU1MTN9	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/s/cdn/v1.0/i/mbb81.jpg	(from https://deep-sort.constantcontactsites.com/)
01:40:41	34994/34994	U--M--	200	updated ('OK')	image/jpeg	date:Tue,%2007%20Jul%202020%2020:10:40%20GMT	https://deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m?url=https%3A%2F%2Fimages.unsplash.com%2Fphoto-1559589689-577aabd1db4f%3Fixlib%3Drb-1.2.1%26q%3D80%26fm%3Djpg%26crop%3Dentropy%26cs%3Dtinysrgb%26w%3D600%26fit%3Dmax%26ixid%3DeyJhcHBfaWQiOjU1MTN9	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m0628.jpg	(from https://deep-sort.constantcontactsites.com/)
01:40:41	33191/33191	U--M--	200	updated ('OK')	image/jpeg	date:Tue,%2007%20Jul%202020%2020:10:39%20GMT	https://deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m?url=https%3A%2F%2Fimages.unsplash.com%2Fphoto-1531747118685-ca8fa6e08806%3Fixlib%3Drb-1.2.1%26q%3D80%26fm%3Djpg%26crop%3Dentropy%26cs%3Dtinysrgb%26w%3D600%26fit%3Dmax%26ixid%3DeyJhcHBfaWQiOjU1MTN9	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/s/cdn/v1.0/i/mb163.jpg	(from https://deep-sort.constantcontactsites.com/)
01:40:41	50276/50276	U--M--	200	updated ('OK')	image/jpeg	date:Tue,%2007%20Jul%202020%2020:10:41%20GMT	https://deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m?url=https%3A%2F%2Fimages.unsplash.com%2Fphoto-1558259167-b4116737909b%3Fixlib%3Drb-1.2.1%26q%3D80%26fm%3Djpg%26crop%3Dentropy%26cs%3Dtinysrgb%26w%3D600%26fit%3Dmax%26ixid%3DeyJhcHBfaWQiOjU1MTN9	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/s/cdn/v1.0/i/mcc37.jpg	(from https://deep-sort.constantcontactsites.com/)
01:40:42	46303/46303	U--M--	200	updated ('OK')	image/png	date:Tue,%2007%20Jul%202020%2020:10:38%20GMT	https://deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m?url=https%3A%2F%2Fstorage.googleapis.com%2Fproduction-constantcontact-v1-0-5%2F165%2F66165%2F40uoK7Vl%2F3960f28bd8bb439fbf57c616bfe99555&methods=resize%2C500%2C5000	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/s/cdn/v1.0/i/me3d4.png	(from https://deep-sort.constantcontactsites.com/)
01:40:42	51/51	U--MCZ	200	updated ('OK')	text/plain	date:Tue,%2007%20Jul%202020%2020:10:38%20GMT	https://fonts.googleapis.com/robots.txt		(from https://deep-sort.constantcontactsites.com/)
01:40:42	122277/122277	U--M--	200	updated ('OK')	image/png	date:Tue,%2007%20Jul%202020%2020:10:42%20GMT	https://deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m?url=https%3A%2F%2Fstorage.googleapis.com%2Fproduction-constantcontact-v1-0-5%2F165%2F66165%2F40uoK7Vl%2F3960f28bd8bb439fbf57c616bfe99555&methods=resize%2C1000%2C5000	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/s/cdn/v1.0/i/ma4c3.png	(from https://deep-sort.constantcontactsites.com/)
